"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT08"
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-02-13","11.63"," 1601"," 1005","0.00",,,"37","43","30","    0","  270","  300","23.0","28.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-02-14","10.29"," 1340"," 1340","0.00",,,"40","46","33","    0","  280","  280","23.0","29.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-02-15","10.96"," 0808"," 0807","0.00",,,"27","35","19","    0","   10","  360","23.0","29.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-02-16","6.93"," 0153"," 0221","0.00",,,"23","34","12","    0","   10","  360","17.0","21.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-02-17","7.38"," 1938"," 1054","0.00",,,"28","39","16","    0","  100","   90","15.0","17.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-02-18","12.30"," 1542"," 1553","0.00",,,"37","46","27","    0","  330","  320","21.0","25.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-02-19","8.28"," 1156"," 1155","0.00",,,"40","51","29","    0","  290","  280","28.0","33.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-02-20","6.93"," 1521"," 1542","0.00",,,"39","50","27","    0","  130","  120","17.9","21.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-02-21","13.65"," 1500"," 1503","0.00",,,"45","54","35","    0","  300","  300","33.1","40.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-02-22","13.20"," 1456"," 1427","0.00",,,"41","47","34","    0","  330","  300","23.9","29.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-02-23","6.04"," 0920"," 0920","0.00",,,"39","49","29","    0","   10","   10","14.1","17.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-02-24","6.04"," 2325"," 2325","0.09",,,"35","40","30","    0","  320","  330","14.1","17.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-02-25","12.08"," 1057"," 1400","0.00",,,"33","43","22","    0","  340","  330","23.0","25.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-02-26","6.71"," 0901"," 0900","0.00",,,"34","45","23","    0","   10","  360","17.9","21.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-02-27","10.29"," 0838"," 0836","0.00",,,"39","49","29","    0","   30","   20","21.9","25.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-02-28","7.16"," 1503"," 1459","0.00",,,"45","60","29","    0","  320","  330","21.9","28.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-02-29","6.49"," 1233"," 1524","0.00",,,"47","63","30","    0","  300","  240","17.9","21.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-03-01","3.80"," 1601"," 1718","0.00",,,"49","67","31",,"  140","  150","14.1","17.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-03-02","8.50"," 1036"," 1035","0.04",,,"55","67","43",,"  220","  220","21.0","25.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-03-03","9.62"," 0957"," 0957","0.00",,,"52","61","43",,"  320","  320","23.9","29.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-03-04","3.58"," 1028"," 1028","0.19",,,"49","53","45",,"   30","   40","10.1","12.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-03-05","3.80"," 0916"," 0946","0.00",,,"51","55","46",,"  110","  120","12.1","13.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-03-06","11.41"," 1939"," 1938","0.64",,,"57","67","47",,"  290","  290","29.1","40.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-03-07","10.29"," 0353"," 0438","0.07",,,"49","55","42",,"  300","  300","21.0","25.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-03-08","6.93"," 0618"," 0615","0.31",,,"38","42","34",,"  320","  320","17.0","21.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-03-09","3.80"," 2207"," 1639","0.04",,,"38","41","35",,"  120","  360","8.9","12.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-03-10","12.75"," 1055"," 1052","0.04",,,"40","45","35",,"   40","   40","25.1","31.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-03-11","9.84"," 0908"," 0835","0.00",,,"44","55","33",,"  340","  340","17.0","21.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-03-12","16.78"," 1411"," 0914","0.00",,,"40","47","32",,"  260","  270","33.1","38.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-03-13","12.08"," 0819"," 0819","0.00",,,"37","45","29",,"  320","  330","23.9","30.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-03-14","6.71"," 1511"," 1510","0.00",,,"35","49","21",,"  210","  200","15.0","19.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-03-15","10.29"," 1212"," 1211","0.00",,,"51","59","43",,"  260","  260","23.0","29.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-03-16","14.54"," 1724"," 1723","0.56",,,"38","44","31",,"   60","   70","25.9","36.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-03-17","6.93"," 2359"," 2358","0.01",,,"32","34","30",,"   50","   40","15.0","19.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-03-18","5.37"," 1440"," 1537","0.06",,,"38","45","30","    0","  280","  290","14.1","16.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-03-19","11.63"," 0638"," 0637","0.46",,,"38","44","32","    0","   30","   30","23.0","30.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-03-20","8.05"," 1442"," 1555","0.00",,,"40","53","26","    0","  200","  190","21.0","25.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-03-21","15.66"," 0953"," 0955","0.08",,,"42","50","33","    0","  300","  290","31.1","44.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-03-22","12.30"," 0720"," 1324","0.00",,,"31","38","24","    0","  340","  340","23.9","29.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-03-23","8.50"," 1548"," 1513","0.00",,,"34","47","20","    0","  220","  250","21.0","25.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-03-24","6.49"," 1434"," 1433","0.02",,,"45","61","29",,"  230","  220","16.1","21.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-03-25","4.25"," 0834"," 0746","0.06",,,"51","58","44","    0","  200","  180","12.1","15.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-03-26","1.79"," 1222"," 1208","0.00",,,"0",,,,"  210","  230","8.9","13.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-03-27","6.93"," 2351"," 2351","0.01",,,"0",,,,"   40","   40","23.9","28.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-03-28","12.08"," 0019"," 2355","0.00",,,"54","62","46","    0","   50","   40","23.0","25.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-03-29","10.51"," 1628"," 1323","0.00",,,"45","54","36","    0","  100","   90","17.0","23.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-03-30","9.84"," 0637"," 0409","0.11",,,"41","45","36","    0","   90","   80","15.0","17.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-03-31","9.84"," 0533"," 0532","0.27",,,"45","49","40","    0","   40","   40","16.1","17.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-04-01","12.75"," 0439"," 0438","0.12",,,"52","60","44","    0","   60","   60","25.1","32.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-04-02","10.96"," 1029"," 0954","0.60",,,"45","46","43","    0","   70","   70","19.9","23.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-04-03","5.82"," 1506"," 1720","0.21",,,"46","52","40","    0","  270","  290","14.1","16.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-04-04","12.53"," 1811"," 1906","0.40",,,"41","48","33","    0","  300","  300","30.0","40.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-04-05","19.24"," 1519"," 1241","0.00",,,"38","46","29","    0","  300","  330","31.1","40.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-04-06","13.42"," 1314"," 1654","0.00",,,"44","56","32","    0","  270","  300","23.9","31.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-04-07","10.29"," 1427"," 1440","0.00",,,"57","69","45","    0","  250","  260","23.9","29.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-04-08","4.70"," 1644"," 1703","0.14",,,"47","55","38","    0","  340","  350","13.0","14.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-04-09","7.61"," 1534"," 1533","0.01",,,"54","63","44","    0","  290","  290","23.0","25.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-04-10","8.05"," 1330"," 1323","0.00",,,"50","63","36","    0","  310","  290","19.9","25.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-04-11","6.49"," 0736"," 0736","0.05",,,"48","50","45","    0","   30","   20","19.9","23.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-04-12","13.42"," 2028"," 2120","1.06",,,"47","51","42","    0","   70","   80","28.0","32.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-04-13","9.84"," 0136"," 0136","1.96",,,"53","62","43","    0","   60","   60","23.0","25.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-04-14","11.41"," 2109"," 2108","0.70",,,"52","59","45","    0","  360","  360","23.0","30.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-04-15","15.21"," 1213"," 0931","0.04",,,"53","61","45","    0","   10","  360","29.1","38.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-04-16","6.26"," 1353"," 1352","0.00",,,"50","64","36","    0","  290","  290","13.0","25.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-04-17","8.50"," 1740"," 1524","0.00",,,"62","76","48","    0","  220","  220","15.0","17.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-04-18","7.38"," 1641"," 1619","0.00",,,"68","84","51","    0","   90","   80","19.9","21.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-04-19","9.40"," 1528"," 1629","0.00",,,"67","87","47","    0","  210","  220","21.0","25.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-04-20","8.50"," 0836"," 0836","0.00",,,"66","76","55","    0","  330","  330","21.0","23.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-04-21","11.18"," 0948"," 1341","0.00",,,"60","69","51","    0","  120","  120","21.0","23.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-04-22","5.59"," 2127"," 1416","0.00",,,"66","81","51","    0","  330","  220","13.0","16.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-04-23","10.07"," 1519"," 1629","0.62",,,"59","71","47","    0","   90","   80","19.9","23.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-04-24","8.95"," 1147"," 1147","0.01",,,"59","70","47","    0","  330","  320","21.9","28.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-04-25","8.72"," 1435"," 1646","0.17",,,"50","58","42","    0","  110","  110","21.0","23.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-04-26","3.80"," 1045"," 1045","1.11",,,"54","60","48","    0","  330","  330","17.0","19.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-04-27","11.18"," 1850"," 1848","0.04",,,"55","65","45","    0","  300","  290","25.9","31.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-04-28","12.97"," 0149"," 0147","0.01",,,"49","58","39","    0","  300","  310","31.1","38.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-04-29","9.40"," 1512"," 1532","0.00",,,"62","76","48","    0","  200","  220","21.0","28.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-04-30","9.17"," 1615"," 1328","0.00",,,"67","78","55","    0","  210","  210","17.0","25.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-05-01","7.61"," 1400"," 1436","0.00",,,"70","80","59","    0","  220","  210","19.9","23.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-05-02","8.95"," 2246"," 2245","0.00",,,"72","79","64","    0","  270","  250","31.1","40.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-05-03","10.29"," 2201"," 2200","0.85",,,"54","64","43","    0","   10","  360","21.9","25.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-05-04","9.40"," 1301"," 0938","0.00",,,"50","60","39","    0","  300","  290","19.9","28.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-05-05","6.71"," 1714"," 1713","0.14",,,"58","69","46","    0","  310","  310","30.0","34.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-05-06","6.49"," 1357"," 1512","0.00",,,"60","72","47","    0","  270","  230","13.0","15.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-05-07","8.28"," 1440"," 1439","0.05",,,"70","82","58","    0","  260","  260","28.0","32.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-05-08","10.29"," 0023"," 0928","0.00",,,"57","64","49","    0","   20","  100","21.0","23.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-05-09","4.92"," 1935"," 1934","0.00",,,"64","79","49","    0","  120","  120","14.1","16.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-05-10","6.71"," 1812"," 1752","0.10",,,"71","82","59","    0","  210","  200","12.1","16.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-05-11","4.92"," 0027"," 0025","0.00",,,"75","88","62","    0","   50","   50","17.0","19.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-05-12","5.37"," 1438"," 1438","0.00",,,"76","87","65","    0","  230","  220","16.1","21.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-05-13","5.14"," 1414"," 1341","0.00",,,"75","87","62","    0","  220","  220","14.1","17.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-05-14","7.16"," 1524"," 1507","0.00",,,"70","82","58","    0","  100","   90","15.0","17.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-05-15","8.50"," 2047"," 2047","0.18",,,"77","87","66","    0","  260","  250","34.9","49.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-05-16","3.80"," 1326"," 1326","0.00",,,"73","81","65","    0","  290","  280","13.0","16.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-05-17","9.17"," 1631"," 1630","0.00",,,"69","77","61","    0","   90","   90","16.1","17.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-05-18","9.17"," 2112"," 2111","0.07",,,"73","83","62","    0","  260","  270","23.0","28.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-05-19","5.59"," 1034"," 0947","0.33",,,"67","73","61","    0","   30","   20","14.1","16.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-05-20","6.71"," 1312"," 1345","0.00",,,"67","75","58","    0","  120","  130","13.0","16.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-05-21","4.25"," 1200"," 1139","0.01",,,"72","79","64","    0","   30","   40","13.0","15.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-05-22","7.16"," 1308"," 0804","0.01",,,"78","87","68","    0","  270","  300","17.9","21.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-05-23","9.17"," 1550"," 1549","0.00",,,"81","90","72","    0","  250","  240","17.9","21.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-05-24","10.07"," 1802"," 1746","0.00",,,"82","90","74","    0","  230","  210","21.9","30.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-05-25","7.16"," 2032"," 2032","0.05",,,"74","85","63","    0","  120","  120","21.9","23.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-05-26","7.83"," 0008"," 0001","0.03",,,"64","67","61","    0","   90","   90","16.1","21.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-05-27","5.82"," 0034"," 2140","0.00",,,"69","78","59","    0","   40","  190","14.1","16.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-05-28","8.28"," 1419"," 1418","0.04",,,"73","82","64","    0","  300","  310","21.0","25.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-05-29","10.51"," 1438"," 1524","0.00",,,"60","70","50","    0","  340","  340","21.0","28.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-05-30","4.25"," 1534"," 1419","0.00",,,"61","75","46","    0","  260","  220","14.1","17.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-05-31","7.83"," 1324"," 1517","0.55",,,"62","67","57","    0","   90","   90","17.0","19.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-06-01","6.26"," 1446"," 1446","0.36",,,"69","78","59","    0","  260","  250","36.9","44.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-06-02","7.61"," 1552"," 1549","0.00",,,"69","82","56","    0","  240","  230","23.0","31.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-06-03","7.61"," 1552"," 1322","0.12",,,"70","78","61",,"  260","  320","15.0","17.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-06-04","7.38"," 1845"," 1115","0.00",,,"65","74","56",,"   90","  110","14.1","16.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-06-05","11.18"," 1555"," 1609","0.39",,,"60","63","57",,"   40","   40","17.9","21.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-06-06","7.38"," 0300"," 0259","0.01",,,"60","62","57",,"   70","   70","17.0","21.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-06-07","5.14"," 2113"," 1623","0.00",,,"69","82","56","    0","  230","  250","13.0","16.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-06-08","6.49"," 1611"," 1426","0.00",,,"75","85","65",,"  210","  220","15.0","17.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-06-09","9.62"," 1825"," 1529","0.00",,,"80","92","68",,"  250","  280","17.9","23.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-06-10","8.05"," 1724"," 1721","0.02",,,"75","85","65",,"   10","  360","17.9","23.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-06-11","5.82"," 0824"," 0824","0.07",,,"61","65","57","    0","   50","   60","17.0","23.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-06-12","6.49"," 0837"," 1848","0.00",,,"67","78","55","    0","   70","  160","13.0","17.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-06-13","6.93"," 0824"," 1553","0.00",,,"66","75","56","    0","  210","  210","14.1","16.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-06-14","8.05"," 0933"," 2325","0.15",,,"73","81","65","    0","  210","  230","17.9","23.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-06-15","6.71"," 1653"," 1652","0.02",,,"79","88","69","    0","  240","  240","17.0","21.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-06-16","4.25"," 1539"," 1536","0.00",,,"78","84","71","    0","  130","  120","12.1","14.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-06-17","5.37"," 1911"," 1914","0.14",,,"81","90","72","    0","  360","   10","21.0","25.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-06-18","8.05"," 1558"," 1329","0.00",,,"81","90","72","    0","  260","  250","15.0","21.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-06-19","10.29"," 1405"," 1405","0.00",,,"74","84","64","    0","  270","  280","21.9","25.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-06-20","8.28"," 0139"," 0008","0.00",,,"66","75","56","    0","  350","   10","17.9","23.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-06-21","7.38"," 1338"," 1336","0.00",,,"67","81","52","    0","  260","  230","21.0","25.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-06-22","7.16"," 0941"," 0932","0.35",,,"75","86","64","    0","  250","  250","19.9","25.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-06-23","6.04"," 1729"," 1437","0.00",,,"76","83","69","    0","  220","  280","14.1","21.9",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-06-24","4.25"," 1630"," 1646","0.00",,,"74","86","62","    0","  220","  200","14.1","16.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-06-25","4.92"," 1724"," 1724","0.06",,,"75","83","67","    0","  280","  280","13.0","15.0",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-06-26","7.16"," 1728"," 1614","0.01",,,"73","81","64","    0","  330","  300","19.9","25.1",,,,
"USW00094732","NORTHEAST PHILADELPHIA AIRPORT, PA US","2004-06-27","7.16"," 1622"," 1509","0.00",,,"69","81","56","    0","  240","  260","19.9","28.0",,,,
